feature,avg_importance
ums.,0.7875802497180335
nums.,0.7875802497180335
sta,0.7865879301049397
he,0.786179397881715
 star,0.7791525962040584
 start,0.7791525962040584
t(i,0.778303392127432
els,0.7774305496989877
else,0.7774305496989877
sp,0.7763171774080928
lse,0.7728520498574809
r ,0.770432384933714
 retu,0.7695519980064929
 true;,0.7642682927214237
 0,0.757896046026344
5),0.7550066365242809
 resu,0.7508932528299712
 resul,0.7508932528299712
ro,0.7489856242590299
tin,0.7479288871475589
!=,0.7441980298600066
ith,0.7421214997558782
 ret,0.7381400729010554
<=,0.7367874138391088
 da,0.7354836915566071
rou,0.7344222918793499
rue; ,0.7331631260385969
true; ,0.7331631260385969
"(""",0.7328019927307154
oun,0.7310197471023452
math.,0.7248561768458459
math,0.7248561768458459
ath,0.7248561768458459
th.,0.7248561768458459
ath.,0.7248561768458459
h.,0.7232788026646624
ing ,0.7224018253968112
val,0.7214925614504109
ng ,0.7212997219192407
 m,0.7202645795097011
ound,0.717836908216669
day,0.7170736537100201
und,0.7160692829497839
1) ,0.7146063304010152
 >,0.7066578744497811
sm,0.7045873196597737
en,0.7035714728636243
als,0.700322068311177
 7,0.6979235053524151
 r,0.6960609466168911
 a ,0.6943521577155483
esu,0.6936175177946038
 b),0.691362066567056
n) ,0.6896412321568207
s.,0.6746725668240455
ppe,0.6746032397186663
 re,0.6734233714715283
b),0.6668729525983792
emp,0.6618906548253256
ba,0.6610686075423766
ol,0.6606587927763795
 str,0.6600716618155407
n(,0.6547847784843657
i],0.6535810018495835
e;,0.6460839102247133
bi,0.645872416193817
 el,0.6435254817071817
pp,0.6423971060227498
ic,0.6419805109740732
rst,0.6411362004263536
 i ,0.632236773270849
esul,0.6306031122984519
esult,0.6306031122984519
resu,0.6306031122984519
result,0.6306031122984519
resul,0.6306031122984519
sult,0.6306031122984519
sul,0.6306031122984519
rat,0.6296726607398717
b) ,0.6188223875737715
.len,0.6160982466946661
.le,0.6160982466946661
tr.le,0.6132667894268806
str.le,0.6132667894268806
tr.len,0.6132667894268806
ed ,0.6088659568499105
h; ,0.6056199412237103
(a ,0.6044142223145247
h ,0.6031132183646245
ums[i],0.5995930935287186
ms[i],0.5995930935287186
1; ,0.5977574559799517
ur,0.5973187541157523
len,0.595060431887393
 2 ,0.5924230101351674
pe,0.5915119302089633
t[,0.585858638069298
ad,0.583480524493234
s(,0.5810930825067235
i++,0.5804795290391906
 p,0.5786058079143306
th; ,0.573307665417207
(),0.5708999371545569
me,0.5666500687201798
to,0.5655564956975729
ce,0.5652359739985929
 in,0.5563387291990517
[i] ,0.5552199195077913
s[i],0.553631196006985
 f,0.5510406892923874
ngth; ,0.5494941818723771
gth; ,0.5494941818723771
is,0.5494884994945843
ni,0.5494713343987092
n; ,0.5477084229836744
al,0.5476242773054845
1 ,0.5463186698813544
.leng,0.5461170821431696
(stri,0.542066089177415
(strin,0.542066089177415
um,0.540477745323239
teen,0.5368599970567746
1] ,0.5368436147486849
% ,0.5366408976563255
 % ,0.5366408976563255
tee,0.5359873616394822
turn,0.5354353318268821
return,0.5354353318268821
etur,0.5354353318268821
retur,0.5354353318268821
eturn,0.5354353318268821
a.,0.5353893354554973
urn,0.5353461040227845
0;,0.5302127142335712
.lengt,0.5294986881224674
irs,0.52847552458667
m; ,0.5234053825142679
m;,0.5231554454964888
 els,0.5224661597233137
 else,0.5224661597233137
 2) ,0.5188004677199867
 1,0.5137547502244474
firs,0.5133234970702111
first,0.5133234970702111
irst,0.5133234970702111
fir,0.5129170420679319
 te,0.5128945006122831
s; ,0.5111434720161524
s;,0.5109021975704129
etu,0.5073075159059011
retu,0.5073075159059011
r.leng,0.5069563159767416
small,0.5026195266437147
smal,0.5026195266437147
mal,0.5002957659717031
mall,0.5002957659717031
la,0.4998565601926426
 su,0.4997701191505239
 != ,0.4991010932679822
 (str.,0.4987631016225925
os,0.49610124799555444
mat,0.49514897350623466
un,0.4938903185666397
read,0.4936251810272474
ead,0.49281260523065856
