feature,avg_importance
", ",0.18386699028779774
 arr,0.18344987520980743
 cl,0.18323630651622103
!= ,0.18310394076638378
 va,0.18306237765296118
de,0.18296699523015442
if ,0.1829053506546159
lt ,0.18245122775009137
ult ,0.18183715885939064
val,0.18133523716456493
esult ,0.1812495914026051
 +=,0.179790892264615
ther,0.17967107149817627
sult ,0.17927206225996273
ent ,0.17904668359740664
for,0.1789333190561632
ula,0.17859142948794376
mi,0.1782998210256176
(str.,0.17797893622389832
index,0.17775260486320804
ns,0.17761092197129208
 - ,0.17695941848339913
 (n,0.17687279429985456
tring ,0.176856821652678
las,0.17659275812060382
 (s,0.1757385063550314
arg,0.17555362956209913
 (nu,0.17527344488686994
 for,0.17512210808608958
gh,0.17490499761525533
or,0.17434434793812686
dex,0.17396001043863896
 (num,0.17351270735501081
i++),0.17340997487003648
last,0.1730041542888054
rg,0.17236112585627786
ee,0.17236060828248703
 //,0.1719250905483468
 1;,0.17176703083052353
ix,0.17159524846640034
 cha,0.17138646273156188
st ,0.17122247610041605
ndex,0.1711605720800238
ast,0.17100630057834734
ll,0.1704271669436981
tic,0.1702920911245664
 (int ,0.16973030524333593
cal,0.16952298062105695
 > ,0.16946781805761496
e(,0.16909999242860368
 1,0.16657640545816543
 n ,0.16615044251805267
> ,0.16613505716103216
with,0.16591580584004678
+= ,0.16590547605378247
 i++),0.16553387506169404
1 ,0.165429815113657
 += ,0.1652310118319787
ch,0.16448171444259907
gth; ,0.16427744552978057
main,0.164269763303436
 },0.16371950250921358
 <= ,0.1634019184414487
 of ,0.16307099482773435
2 ,0.16196418825940573
nd ,0.16195466728469513
ngth; ,0.16185827793578678
c) ,0.1614806680099512
ar,0.1611073609043202
of ,0.16097171704543062
!=,0.16053514260515822
and,0.16046296301939322
els,0.1601854724739301
+=,0.1599946301187001
ulat,0.1599439952558061
 (int,0.15926987805256437
 c) ,0.1590155414348881
und,0.15875680061150788
0) ,0.15870489656999986
 v,0.1586866261782691
 el,0.15839603579801476
 0,0.15828359795254635
"""))",0.1582382325229123
th; ,0.15817382954837975
id,0.15814527796586514
mai,0.15811667566096677
un,0.1579077615902526
l ,0.15782693252287577
 ne,0.15748327089884567
ac,0.15709320192133763
} ,0.15693618606778026
 <,0.1568801466004755
 i+,0.15673682427997637
bl,0.15510777889768843
""")",0.15510721439428632
0 ,0.15505209470606846
i ,0.1550215684219751
ss,0.15475848287371743
n),0.15426258153238426
ni,0.15398712075038418
at(i,0.15342796747400123
 < ,0.15330347456490048
 else,0.15305369550115328
else,0.15300670281505258
el,0.15297185805776078
(strin,0.15296621582635989
a ,0.15283247874062
t;,0.15234846702000066
ts,0.15229826973820884
ir,0.1520183770087411
[i],0.15165612424778863
 !=,0.1510698578349356
ring ,0.15106490065596934
b),0.15087820251307116
 els,0.15083640091293848
arat(i,0.15066812168294508
ue,0.15052265510303098
b) ,0.15037434800896798
 (in,0.15023743254003746
rat(i,0.1501870970272806
& ,0.15011260785062935
che,0.15001010774243134
ot,0.14969123717545962
 stri,0.14963160450897378
(stri,0.14927866709304954
fi,0.1491471738957507
re,0.14875307882913055
tl,0.14807776187930016
al ,0.14792805201556208
 ou,0.14695918002571212
 !,0.14637382048561579
rr,0.14590489252011998
 6,0.1459005006666217
 re,0.14574397496860184
 strin,0.14530235862428378
ft,0.1451517635068063
 out,0.14458202774220466
firs,0.1440335682145637
er ,0.14394114112853035
out,0.14385793128073682
 tr,0.14380938020894893
h; ,0.14362657488736724
urn ,0.1436253229982395
fir,0.14355085059224595
b ,0.14337011901011149
 o,0.14333029359662236
rn ,0.14327040387586548
<=,0.14301938211201182
1;,0.1429139555835668
 val,0.1424312049770836
first,0.1420072357858849
eturn ,0.1412103691825951
rst,0.1407931456629053
est,0.1407913748256691
g(,0.1406255388185147
om,0.14033342927229803
 i ,0.14013971227821184
irst,0.13980612166514972
ing(,0.1397615235668342
 tru,0.13966700292365442
++),0.13965374216500956
turn ,0.1396391635689647
 if ,0.13933489992733583
va,0.13915653409028766
ati,0.1391413232729375
ng(,0.13815159045029168
pl,0.13771240250249733
irs,0.13767265491270742
x ,0.13763848205301465
e),0.137415935287255
+),0.13739315675642116
0;,0.13735325613059524
esul,0.13724783123844392
ms[i] ,0.1372275818242379
s[i] ,0.13683065230723013
se,0.13672977932741293
10,0.1362628213048635
>=,0.1361262072709682
sul,0.136074757506829
result,0.13572987175882686
wit,0.13520477379869023
sult,0.13467667230196145
i+,0.1345470568513655
esult,0.13434679113178533
inde,0.13405448727085723
resu,0.13402545129736357
 != ,0.1339817803777451
res,0.13365294841302156
 nums,0.13358194928971004
(s,0.13352977241057556
resul,0.13289646826811594
ma,0.13283017734413466
lse,0.13274990246601104
num ,0.13259919861950104
 check,0.13222380624165941
 of,0.13216435566408063
ru,0.13205106601399977
check ,0.1320395709812288
end,0.13186277013637002
eck ,0.13161646736175367
heck ,0.13157438695779075
0),0.13122499451566283
 <=,0.13112008647157125
cu,0.1310036518196495
 b,0.13037955660544975
 == ,0.1303403632328396
tring(,0.13013702905817384
 che,0.13011824569127217
else ,0.1299117456015528
ms.,0.12946249037201496
t(i,0.12880008447158767
ray,0.12860371746544702
alse; ,0.12844458531549735
 int[,0.12823355784692414
it,0.12803334280513717
 resul,0.12755253359641167
ind,0.12740756338238607
1) ,0.12733395457879643
c ,0.12733004054740835
ound,0.1272677638781441
 chec,0.12710519971351283
 res,0.12705648763217353
nums.,0.1269798408275828
xt,0.12679413429958114
arra,0.1266852848357143
rra,0.12657825285292834
ntl,0.12656709296099838
lse ,0.12655931769123713
ring(,0.12630746132384507
< ,0.12627190957530032
ere,0.12599215732970567
nte,0.125923038882696
 (nums,0.12575154837025823
 fo,0.12566549034167326
rintln,0.12553547659449615
 true,0.12549597224165404
se ,0.1254241103140561
rintl,0.12529848427289517
 (a,0.12522851882111657
<= ,0.12519120610766754
ub,0.12514532826235392
 resu,0.1247447631682242
eck,0.12473807333244105
intl,0.12461028182631939
array,0.12405353381427545
sm,0.1237150807884594
ai,0.12362307197578218
ums.,0.12357598637800399
es,0.12353094037509517
intln,0.12339776129881773
heck,0.1233253951114011
tln,0.12322702602254901
co,0.12312278973191557
nde,0.1227498898048575
 + ,0.12261010774086413
printl,0.12260177704219746
rray,0.12258814882461391
hec,0.12237812951472188
ubl,0.12222458729821475
ntln,0.12212297652585784
ntln(,0.12183928644049222
ngth ,0.12177269222110895
lt,0.12164002059008604
chec,0.1216392422352076
 >,0.12163782349742669
 la,0.12155810261031531
le,0.12142262329066177
di,0.12096613640319362
gth ,0.12080827834467153
ve,0.12076703560047906
sum ,0.12073780991166327
intln(,0.12065537830129805
check,0.12037901334507843
13,0.11986862295365075
ul,0.11939761481748795
 is,0.11939630681582003
th ,0.11937737825157688
tln(,0.11932362337603594
ep,0.11894593143811327
ste,0.11866696535254508
cke,0.11865386563529678
ult,0.11860396844922766
an,0.1183483090198614
ln(,0.11815219603509992
to,0.1179713548255514
 sum ,0.11778054835472104
 a,0.11777124340138242
on,0.11756415641510332
 int[],0.11754400951011573
ck,0.11750958790037619
tru,0.11710457523027096
s ,0.1169349730856932
lu,0.11659489470300516
la,0.11623009495234549
