feature,avg_importance
 != ,0.0008875942345803676
 <,0.000875888635969175
 boo,0.0008733683119724851
m;,0.0008713144017694023
cu,0.0008704761445511032
s) ,0.0008696272323570207
ums),0.0008644789599217719
rs,0.0008631291593498419
ne,0.0008605320279762738
ums) ,0.0008602344175684597
of,0.0008536834921095009
 bool,0.0008522453325791888
r(,0.0008494126617280797
 !,0.0008448097938182743
+=,0.0008432753662372185
< ,0.0008410222679011425
ate ,0.0008394204008725661
m; ,0.000837332018541209
 >= ,0.0008361318705349615
 nums,0.0008333412998147892
ms),0.0008331509952369137
nums) ,0.0008291674502518743
 < ,0.0008272055780594588
>= ,0.0008160607165990544
 nums),0.0008132112738261231
max,0.0008121296353650067
+= ,0.0008119285650101091
boo,0.0008118569552918127
oole,0.0008115779983021924
ms) ,0.0008110907403340191
++),0.0008054395941602414
ol,0.0008003170128715786
nums,0.000799702360609405
lean,0.0007960072353586854
boolea,0.0007938604244400632
nums),0.0007936206199952949
 nu,0.0007918149069883189
(n,0.0007913118150421553
sum ,0.000791201691246068
le,0.0007876617720742197
 bo,0.0007875143610139676
+),0.0007828469300231594
oolean,0.0007816362715346497
 num,0.0007808071724738124
 (in,0.0007806663400049487
==,0.0007800388495717831
lean ,0.0007782569705706422
ean ,0.0007766336237163422
bool,0.0007742331745534277
 (int,0.0007737645503133436
g ,0.0007722909653730027
(a,0.0007721972061302058
 !=,0.0007700530839971721
ums,0.0007700490582142829
ax,0.0007694718083205265
al,0.0007670158193447046
 &&,0.000766316946628245
ea,0.0007641113736674154
ms,0.0007633578274743547
ean,0.0007631006328099292
 is,0.0007621515211575234
new,0.0007594145378681355
boole,0.000759209974738778
&& ,0.0007587765532491752
gt,0.0007582483732290404
 (num,0.0007577146895041707
e; ,0.0007575038693724004
 >=,0.0007564901782486793
ole,0.0007547307253821983
leng,0.0007534414311605478
ength,0.0007531937985206988
olea,0.0007530374625700062
ool,0.0007505463415063393
 new,0.0007374820836608003
s),0.000737252035095024
lengt,0.0007366688661158257
lea,0.0007360771132373048
eng,0.0007352661913978443
ren,0.0007345789437318339
ex,0.0007312573148965576
e;,0.0007288559737003088
olean,0.0007282827352842195
& ,0.0007262603315544585
 &,0.0007236911528608065
[i ,0.0007236722612966645
10,0.0007140798849303447
la,0.0007137846727491331
 2),0.0007115505799854067
 (nu,0.0007100270243282522
 -,0.0007078485710655328
 (int ,0.000707680559163006
 (n,0.0007043128997074134
[],0.0007039225243694569
nt[,0.00070263252450871
ngt,0.0007023042567733916
ngth,0.0007019928564745409
as,0.0006988505155822334
ui,0.0006945525188960662
